pr_text,po_text,label,issue,source,sheet,source_row,group_id
item_1 description military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds military and police equipment firearm cz 75b compact pistol 9mm w 2 magazine 20 rounds pc quantity qty_39 unit unit_piece,item_1 description item description unavailable quantity qty_39 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,902,Sheet1:902
item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,592,Sheet1:592
item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,592,Sheet1:592
item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,item_1 description ict equipment ups sn 9b2347a21876 ict ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,592,Sheet1:592
item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,item_1 description ict equipment ups sn 9b2347a21876 ict equipmnt ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,592,Sheet1:592
item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_52 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,592,Sheet1:592
item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_roll,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,592,Sheet1:592
item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,item_1 description kitchen equipment calderon big kitchen equipment calderon big pc quantity qty_42 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,592,Sheet1:592
item_1 description ict equipment ups sn 9b2347a21876 ict equipment ups sn 9b2347a21876 pc quantity qty_42 unit unit_piece,item_1 description dipph quantity qty_42 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,592,Sheet1:592
item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,77,Sheet1:77
item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,item_1 description furniture fixture and flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,77,Sheet1:77
item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,item_1 description furniture and flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,77,Sheet1:77
item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,item_1 description furniture and fixture flat screen tv furnitre and fixture flat screen tv pc quantity qty_9 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,77,Sheet1:77
item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_10 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,77,Sheet1:77
item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_roll,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,77,Sheet1:77
item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,item_1 description ict equipment smartphone ict equipment smartphone pcs quantity qty_9 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,77,Sheet1:77
item_1 description furniture and fixture flat screen tv furniture and fixture flat screen tv pc quantity qty_9 unit unit_piece,item_1 description item description unavailable quantity qty_9 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,77,Sheet1:77
item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,809,Sheet1:809
item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,809,Sheet1:809
item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,item_1 description it and software printer it equipment and software printer quantity qty_40 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,809,Sheet1:809
item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,item_1 description it equipment and software printer it equipment and software printr quantity qty_40 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,809,Sheet1:809
item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,item_1 description it equipment and software printer it equipment and software printer quantity qty_48 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,809,Sheet1:809
item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,item_1 description it equipment and software printer it equipment and software printer quantity qty_41 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,809,Sheet1:809
item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,item_1 description furniture and fixtures first aid cabinet furniture and fixtures first aid cabinet quantity qty_40 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,809,Sheet1:809
item_1 description it equipment and software printer it equipment and software printer quantity qty_40 unit unit_piece,item_1 description item description unavailable quantity qty_40 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,809,Sheet1:809
item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,737,Sheet1:737
item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,737,Sheet1:737
item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,item_1 description ict signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,737,Sheet1:737
item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,item_1 description ict equiment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,737,Sheet1:737
item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_19 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,737,Sheet1:737
item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_18 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,737,Sheet1:737
item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,item_1 description office equipment file cabinet divider office equipment file cabinet divider pc quantity qty_17 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,737,Sheet1:737
item_1 description ict equipment signature pad ict equipment signature pad pcs quantity qty_17 unit unit_piece,item_1 description item description unavailable quantity qty_17 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,737,Sheet1:737
item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_3 unit unit_piece,item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_3 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,92,Sheet1:92
item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_3 unit unit_piece,item_1 description ict equipment desktop pc ict equipment desktop pc pc quantity qty_3 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,92,Sheet1:92
item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_3 unit unit_piece,item_1 description ict equipment desktop ict equipment desktop computer pc quantity qty_3 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,92,Sheet1:92
item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_3 unit unit_piece,item_1 description ict equipment desktop computer ict equipment desktop coputer pc quantity qty_3 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,92,Sheet1:92
item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_3 unit unit_piece,item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_11 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,92,Sheet1:92
item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_3 unit unit_piece,item_1 description ict equipment desktop computer ict equipment desktop computer pc quantity qty_4 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,92,Sheet1:92
